# generated by the lemma-pair-classification workflow (sonnet): candidate id pairs
# classified as one lexeme (same: mutation/spelling/suffix variants) or distinct words.
# The Cregeen equivalence layer seed - human-skim, then adopt (destination: cregeen-nvh,
# beside lemma-overrides.nvh/lemma-paradigms.nvh). Consumed by AdjudicationExporter
# via LEMMA_EQUIVALENCES_TSV: 'same' pairs collapse into one adjudication group.
kiart.v	kiartagh.v	same	correct -> adjusting/settlement
kiaull.v	kiaullee.a	same	music -> musical
kionn.v	kionnagh.v	same	buy, verb forms
kionn.v	kionnee.a	same	buy -> of buying
kionn.v	kionnit.x	same	buy -> bought
kyndagh.n	s'kyndee.a	same	guilty one, superlative form
laa.n	slaa.v	distinct	day vs daub/besmear
laagh.v	laaghagh.a	same	mire/mud -> muddy
labr.v	labree.n	same	labour -> labourer
leih.n	sleih.n	distinct	forgiveness vs people
leih.v	sleih.n	distinct	forgive vs people
lhea.v	s'lhea.a	same	broader/broadest, comp of lhean
lhee.v	sliee.v	distinct	doctor vs lap/lick
lhiannoo.n	lhiennoo.a	same	child, genitive/plural form
lhiannoo.n	lhiennoo.v	distinct	lhiannoo.n is 'a child' (L-72, plural lhiennoo feeds it), but lhiennoo.v is the printed '<dy> lhiennoo' v. 'did surname, surnamed' (S-246, Mark iii. 16-17); child-noun and surname-verb are different lexemes. [cross-POS audit 2026-07-30]
lhias.v	lhiasagh.n	same	amend -> amends/atonement
lhias.v	lhiasee.a	same	amend -> amending
lhiass.v	lhiassagh.v	distinct	need/profit vs allege lies sense
lhiass.v	lhiassee.a	distinct	need/profit vs alleging
livrey.v	livreyee.a	same	deliver -> shall deliver
loaght.v	loaghtee.a	same	handle/feel -> of handling
losht.v	loshtagh.a	same	burned -> burning/caustic
losht.v	loshtee.a	same	burned -> of burning
lught.v	lughtagh.v	same	load/cargo -> burdensome
m'ee.x	v'ee.x	distinct	about her vs she was (copula)
m'ynsaghey.v	n'ynsaghey.x	same	learn/teach, perfect forms
m'ynsaghey.v	ynsaghey.v	same	learn/teach
maaish.a	vaaish.n	distinct	thigh/beast vs of death
maaish.n	vaaish.n	distinct	thigh/beast vs of death
maarderagh.n	vaarderagh.n	same	fornicator, m/v mutation
maarlee.n	maarliagh.n	same	thief/thieves, agent noun forms
mac.n	mec.n	same	one son-word: mec is the plural, filed under the singular [tri-vote campaign 2026-07-31]
magh.x	vagh-1	distinct	out/forth vs would dwell/live
mark.v	markiagh.n	same	horse/ride -> rider
marr.v	marragh.n	same	kill -> slew, past form
marroo.n	varroo.v	same	dead/killed, m/v mutation
marroo.v	varroo.v	same	dead/killed, m/v mutation
mea.a	vea.n	distinct	fat/greasy vs life
mee-hushtagh.n	mee-hushtee.n	same	ignorant person, agent-noun pair
mee-rioosagh.n	s'mee-rioosee.a	same	negligent, superlative form
mee-rioosagh.n	s'mee-rioosee.a	same	negligent, superlative form [id rekeyed to the regenerated table 2026-07-31]
mee.x	mish.x	same	I/me, plain vs emphatic pronoun
meein.v	veeinagh.v	same	mild/tame, m/v mutation
meel.v	veelagh.v	same	soften, m/v mutation
meg.n	veg.x	distinct	pet lamb vs nothing/none
meih.n	veih.x	distinct	scales/balance vs from him
meiygh.v	meiyghys.n	same	benign -> benignity
merg.v	mergagh.a	distinct	woe vs rusty, homograph roots
merg.v	s'mergee.a	distinct	woe vs rustier, homograph roots
mest.v	vest.n	distinct	mix vs vest/waistcoat loanword
mie.v	share.a	same	good/better, comparative form
mie.v	share.v	same	good/better, comparative form
miol.v	miolagh.n	same	entice -> temptation
mo'ee.x	vo'ee.x	distinct	about her vs from her
molg.n	volg.n	same	belly/milt, mutation pair
moll.v	mollagh.a	distinct	deceive vs rough/rugged
moll.v	mollee.n	distinct	deceive vs eyebrow noun
mooar.a	smoo.a	same	big/biggest, comparative form (rekeyed from mooar.v: that id is the printed grudge/envy verb)
mooaralagh.n	s'mooaralee.a	same	haughty person, superlative form
mooin.n	vooin.x	distinct	mooin.n is mooin s. "back" (M-136, "er e vooin" on his back), while vooin.x is fed by wooin p. p. "from us" (V-3), a prepositional pronoun; neither is the other's mutation (the urine verb is separately mooin.v). [cross-POS audit 2026-07-30]
moyll.v	moyllee.a	same	praise -> commendatory
moyrnagh.n	s'moyrnee.a	same	proud person, superlative form
mwarree.n	warree.a	distinct	grandmother vs witty/crafty
n'arr.v	n'arraghey.x	same	shift/remove, negated verb forms
n'eddan.v	n'eddanagh.v	same	whistle, negated verb forms
n'inshl.v	n'inshlagh.x	same	lower, negated verb forms
n'irr.v	n'irree.v	same	rise, negated verb forms
n'oard.v	oard.v	distinct	order/ordain verb vs hammer noun
n'oard.v	oardagh.n	same	order -> ordinance
n'oardaghey.v	oardaghey.v	same	order/ordain, negated form
n'obbal.v	obbal.v	same	deny/refuse, negated form
n'obbr.v	obbr.v	same	not-work vs work, same verb
n'obbraghey.v	obbraghey.v	same	perfect vs verbal noun, same verb
n'oll.v	ollagh.n	distinct	hide-verb form vs cattle noun
n'oll.v	ollay.n	distinct	hide-verb vs swan noun
n'oll.v	ollee.a	distinct	hide-verb vs bovine/swan adjective
n'oll.v	ollym.n	distinct	hide-verb form vs alum noun
n'oll.v	ollys.x	same	both inflected forms of hide verb
n'ollaghey.v	ollaghey.v	same	perfect vs verbal noun, hide verb
n'olm.v	n'olmagh.v	same	not-empty vs hath-emptied, same verb
n'oltooan.v	oltooan.v	same	not-reproach vs reproach, same verb
n'oltooan.v	oltooanagh.a	same	reproach verb vs its adjective
n'oltooan.v	oltooanagh.n	same	reproach verb vs agent noun
n'oltooan.v	s'oltooanee.a	same	reproach verb vs comparative form
n'oltooaney.v	oltooaney.v	same	perfect vs verbal noun, reproach
n'ooashl.v	ooashl.v	same	not-worship vs worship, same verb
n'ooashlaghey.v	ooashlaghey.v	same	perfect vs verbal noun, worship
n'ooill.v	ooill.v	same	not-anoint vs oil/anoint verb
n'ooillaghey.v	ooillaghey.v	same	perfect vs verbal noun, anoint
n'ooir.v	ooir.n	same	earth noun with its denominal verb
n'ooir.v	ooirragh.a	same	earth-verb family, earthy adjective
n'oonl.v	oonl.v	same	not-wash vs wash, same verb
n'oonlaghey.v	oonlaghey.v	same	perfect vs verbal noun, wash
n'oor.v	oor.v	same	not-freshen vs freshen, same verb
n'ooraghey.v	ooraghey.v	same	perfect vs verbal noun, freshen
n'osnaghey.v	osnaghey.v	same	perfect vs verbal noun, sigh
n'ouralley.v	ouralley.v	same	perfect vs verbal noun, sacrifice
n'uill.v	uillin.n	distinct	not-suffer verb vs elbow noun
n'uinn.v	n'uinney.v	same	cregeen cross-refs as same bake verb
n'usht.v	ushtaghey.x	same	not-water vs irrigate, same root
n'usht.v	ushtee.x	same	not-water vs water verb
n'ushtaghey.v	ushtaghey.x	same	perfect vs verbal noun, water
n'yiar.v	yarr.v	same	both 'would say' forms, from jir
n'yiar.v	yiarr.v	same	yiarr/yiarrin mean 'would say' here
n'ynsaghey.x	ynsaghey.v	same	perfect vs verbal noun, learn
n'ynsee.x	yns.v	same	prompt's own example: yns/ynsee same
n'ynsee.x	ynsagh.n	same	learn-verb vs education noun family
ny-adv	yn.x	distinct	negative particle vs definite article
ny.x	yn.x	distinct	negative particle vs definite article
oaie.n	oaye.n	distinct	face/front sense vs grave sense
oard.v	oardagh.n	distinct	hammer noun vs order/arrangement
obbyr.n	tobbyr.n	distinct	work noun vs font/laver noun
ogh.x	ugh.x	same	cregeen cross-refs as same interjection
ogher.n	togher.v	distinct	key noun vs wind-thread verb
oie.n	soi.v	distinct	night noun vs set/sit verb
oie.n	soie.v	distinct	night noun vs sit/set verb
oie.n	soie.v	distinct	night noun vs sit/set verb [id rekeyed to the regenerated table 2026-07-31]
olk.v	smessey.a	same	one bad-adjective: smessey is the suppletive comparative [tri-vote campaign 2026-07-31]
olkyssagh.n	s'olkyssee.a	same	wicked family, comparative form
ollagh.n	ollys.x	distinct	cattle noun vs hide-verb form
ollay.n	ollee.a	distinct	ollay.n is 'a swan' (O-46; its plural ollee is only an inflected form inside that entry), but the printed ollee a.d. entry that ollee.a names is 'of cattle' (O-43, genitive of ollagh 'cattle'). [cross-POS audit 2026-07-30]
ollym.n	ollys.x	distinct	alum noun vs hide-verb form
oltooan.v	oltooanagh.a	same	reproach verb and its adjective
oltooan.v	oltooanagh.n	same	reproach verb and agent noun
oltooan.v	s'oltooanee.a	same	reproach verb, comparative form
oltooanagh.n	s'oltooanee.a	same	abuser noun, how-reproachful comparative
oo.x	uss.x	same	uss is emphatic form of oo
ooashl.v	ooashlee.a	same	worship verb and derived adjective
ooir.n	ooirragh.a	same	earth noun, earthy adjective
oor.n	soor.a	distinct	fresh vs sour, unrelated words
oor.n	toor.n	distinct	fresh vs tower, unrelated words
plaiynt.v	plaiyntagh.n	same	complaint verb, complainer noun
poos.v	poosee.a	same	marry verb, matrimonial adjective
pryssoon.v	pryssoonagh.n	same	imprison verb, prisoner noun
pyshoon.v	pyshoonagh.a	same	poison noun/verb, poisonous adjective
raau.v	raaue.n	same	warn verb, warning noun, same entry
raip.v	raipee.a	same	tear verb, future-tense form
reagh.v	reaghys.n	distinct	lecherous adjective vs settlement noun
recort.v	recortys.n	same	record verb, record/register noun
resoon.v	resoonagh.a	same	reason noun/verb, rational adjective
rio.v	rioee.a	same	ice/frost noun, icy adjective
roll.v	rowl.v	same	cregeen: rowl is spelling variant of roll
rons.v	ronsagh.v	same	search verb, extended search verb
rouan.v	rouanagh.a	same	riot verb/noun, riotous adjective
rouan.v	rouanagh.n	same	riot noun/verb, rioter noun
rouan.v	rouanid.n	same	riot verb, riotousness noun
rugg.v	ruggyr.n	same	born verb, birth noun, same entry
s'tastee.a	tast.v	same	heed verb, comparative discernment form
s'tranlaasee.a	tranlaas.v	same	oppress verb, comparative form
s'tranlaasee.a	tranlaasagh.n	same	oppressive comparative, tyrant noun
s'treishteilee.a	treishteilagh.n	same	cregeen cross-refs as identical (id)
s'trimshee.a	trimshagh.n	same	sorrowful comparative, sorrowful-person noun
s'ymmyrchee.a	ymmyrchagh.n	same	needful comparative, needy noun
saagh.n	siyn.n	same	cregeen: siyn is plural of saagh
saagh.n	taagh.v	distinct	vessel noun vs frequent/visit verb
saaue.n	taaue.n	distinct	saw tool vs idle adjective
saaue.n	taaue.x	distinct	saw tool vs idle adjective
sack.n	tack.n	distinct	bag noun vs tax noun here
sahll.n	saill.v	distinct	sahll.n is sahll "saim... the blubber of fish... grease" (s.m., S-7, with saill as its printed variant), but saill.v is the separate verb entry saill "salt" (v., S-10, inflections saillagh/saillym); the note's "identical fat/blubber definition" only holds for the S-7 variant, not the salt verb the id names. [cross-POS audit 2026-07-30]
saill.v	saillee.x	distinct	salt/fat word vs 'she wants' auxiliary
saill.v	saillin.x	distinct	salt/fat word vs 'we want' auxiliary
saill.v	saillym.x	distinct	salt/fat word vs 'I want' auxiliary
saill.v	saillyms.x	distinct	salt/fat word vs 'I want' auxiliary
sailley.v	tailley.n	distinct	salting verb vs tally/fee noun
sannish.n	sonnish.v	same	both glossed identically as whisper
sar.n	tar.v	distinct	sow-louse/prefix vs come verb
sar.v	tar.v	distinct	sow-louse/prefix vs come verb
sau.v	saue.v	same	spelling variants of save verb
saue.v	sauin.n	distinct	save verb vs Hollantide festival noun
saveen.v	saveenagh.a	same	slumber verb, drowsy adjective
saveen.v	saveenagh.n	same	slumber verb, one-who-slumbers noun
saveen.v	saveenys.n	same	slumber verb, drowsiness noun
sayntoilagh.n	sayntoilee.a	distinct	sayntoilagh.n is the s. m. entry "a covetous person" (person-noun), while sayntoilee.a is the printed sayntoilee a. entry, the idem/comparative of the ADJECTIVE sayntoilagh "covetous" (proper target sayntoilagh.a), both S-23 but different entries. [cross-POS audit 2026-07-30]
scaan.n	≈.n	same	≈ is a ditto marker for scaan plural
scap.v	scape.n	same	cregeen bundles escape/shield, variant link [id rekeyed to the regenerated table 2026-07-31]
scar.v	scarree.a	same	separate verb, severance adjective
schimmeig.v	schimmeigagh.a	same	streak/score verb, variegated adjective
scoylg.v	scoylgagh.a	same	cluck verb, chirpy adjective, same root
screeu.v	screeuee.a	same	write verb, of-writing adjective
scrobbag.n	scrobbaghyn.n	same	crop noun and its plural
scuitch.v	scuitchal.v	same	scourge verb, extended scourge verb
scuitch.v	scuitchit.x	same	scourge verb, lashed participle
seaghin.n	seaghyn.n	same	one 'sorrow, trouble' word printed twice (seaghin / seaghyn); the tier-one heaghyn splits were this pair [2026-07-31]
seigh.n	seiy.v	same	both mean mix/stir/litter
seigh.n	teigh.n	distinct	mix/stir noun vs hatchet noun
seihll.n	theihll.n	same	one world: theihll is the mutated spelling [tri-vote campaign 2026-07-31]
seiy.n	teiy.v	distinct	churn/agitate vs ballot/choose
seiy.n	teiy.x	distinct	churn/agitate vs ballot/choice
seiy.v	teigh.n	distinct	churn/agitate vs hatchet noun
seiy.v	teiy.v	distinct	churn/agitate vs ballot/choose
seiy.v	teiy.x	distinct	churn/agitate vs ballot/choice
sessenagh.n	tessenagh.x	distinct	sergeant noun vs transversely adverb
sharmane.n	tharmane.n	unsure	harmane ambiguous: sermon or alarm
sharragh.n	sharree.a	same	foal noun, foal plural/adjective
sharragh.n	tarragh.n	distinct	foal noun vs girth noun
sharree.a	tarree.a	distinct	foal-plural vs girth adjective
sheean.v	sheeanagh.a	same	noise verb, buzzing/clamorous adjective
sheid.v	sheidee.a	same	blast/puff verb, blowing adjective
sheillee.a	shellagh.x	distinct	sheillee.a is sheillee "of salix or willow" (a. d., S-126, see sheillagh "salix, black willow or sally"), but shellagh.x is the printed shellagh entry of S-128, a variant of shell "imagine, suppose, conjecture" (v.); willow adjective conflated with the imagine verb. [cross-POS audit 2026-07-30]
shickyr.a	shickyree.x	same	cregeen: comp./sup. of shickyr
shickyr.v	shickyragh.v	same	make-sure verb, affirmative derived
shickyr.v	shickyree.x	same	certain verb, comparative form
shickyr.v	shickyrys.n	same	certain verb, certainty noun
shickyr.v	shickyrys.x	same	certain verb, certainty noun
shu.v	shuin.x	distinct	sue/prosecute vs rush (plant)
shyml.v	shymlee.a	same	languish verb, future-tense form
sidey.a	tidey.n	distinct	of-shaft adjective vs tide noun
sie.a	thie.n	distinct	bad/ill adjective vs house noun
skir.v	skyrr.v	same	cregeen cross-refs same slide verb
slaan.v	slaanagh.v	same	heal verb, healing verbal noun
slaan.v	slaanee.a	same	heal verb, healing adjective
smooin.v	smooinagh.v	same	think verb, extended think verb
smooin.v	smooinee.v	same	cregeen: smooinee used instead of smooin
snagger.v	snaggeragh.v	same	gnash verb, extended gnash verb
sniem.n	sniemm.x	same	identical knot definition, spelling variant [id rekeyed to the regenerated table 2026-07-31]
sniem.n	sniemmit.x	same	knot verb, knotted participle [id rekeyed to the regenerated table 2026-07-31]
soaill.v	soaillagh.a	same	indolent/luxurious verb, sumptuous adjective
soaill.v	soill.v	same	cregeen cross-refs same word
soar.n	toar.v	distinct	smell noun vs dung/fold verb
soar.n	toar.v	distinct	smell noun vs dung/fold verb [id rekeyed to the regenerated table 2026-07-31]
soar.v	toar.v	distinct	smell verb vs dung/fold verb
soar.v	toar.v	distinct	smell verb vs dung/fold verb [id rekeyed to the regenerated table 2026-07-31]
soi.v	soiagh.v	same	soiagh gloss includes placing/set
soi.v	soiaghey.x	same	set/sit verb, establish verbal noun
soi.v	soie.v	same	soi is Cregeen spelling variant of soie sit
soi.v	soie.v	same	soi is Cregeen spelling variant of soie sit [id rekeyed to the regenerated table 2026-07-31]
soiagh.v	soiaghey.x	same	set/establish extends to attack, shared incursion sense
soill.x	toill.v	distinct	soill wrap/bind vs toill deserve, unrelated
soilsh.v	soilshagh.v	same	soilsh/soilshagh one enlighten verb family
soilsh.v	soilshee.a	same	soilshee is adjectival form of soilsh
soilshagh.v	soilshaghey.x	same	soilshaghey is verbal noun of soilshagh
soilshagh.v	soilshee.a	same	both forms of enlighten/illume verb
soll.v	sollee.x	same	soll/sollee one defile-pollute verb family
soll.v	sollys.a	distinct	soll defile vs sollys bright, different roots
sollee.x	thollee.x	distinct	defile/pollute vs athletic/big, unrelated
soo.n	thoo.n	distinct	soo soak/juice vs thoo thatch, unrelated
soo.n	thoo.v	distinct	soo soak/juice vs thoo thatch, unrelated
soo.v	thoo.v	distinct	soo soak vs thoo thatch, unrelated verbs
sooee.n	thoo.v	distinct	sooee soot/soak vs thoo thatch
sooee.n	thooee.a	distinct	sooee soot/soak vs thooee of-thatch
sooill.n	tooill.v	distinct	sooill eye vs tooill toil/labour verb
sooilley.a	thooilley.n	distinct	of-an-eye adj vs flood/deluge noun
sooilley.a	tooilley.n	distinct	of-an-eye vs more/additional, unrelated [id rekeyed to the regenerated table 2026-07-31]
sooilley.a	tooilley.n	distinct	of-an-eye vs more/additional, unrelated
sooit.x	thooit.x	distinct	soaked-up vs thatched, unrelated meanings
soor.a	sooree.n	distinct	soor sour vs sooree courtship, unrelated
soor.a	sooree.v	distinct	soor sour vs sooree courtship, unrelated
soor.a	toor.n	distinct	soor sour vs toor tower loanword
soor.v	sooragh.v	same	sooragh is souring/leavening of soor
soor.v	sooree.n	distinct	soor sour vs sooree courtship homograph
soor.v	sooree.v	distinct	soor sour vs sooree courtship homograph
sorch.n	torch.v	distinct	sorch kind/sort vs torçh torment verb
sorch.x	torch.v	distinct	sorch kind/sort vs torçh torment verb
sparroo.n	sperriu.n	same	Cregeen: sparroo pl. sperriu, sparrow
sthap.x	sthapp.n	same	sthap/sthapp spelling variant, stop/pause
stiure.x	stiuree.a	same	stiuree is adjectival form of stiure
strug.n	struge.v	same	Cregeen notes strug as variant of struge [id rekeyed to the regenerated table 2026-07-31]
sur.x	surr.v	distinct	sur- super- prefix vs surr suffer verb
surn.n	thurn.n	distinct	surn fireplace vs thurn job/turn
t'eh.x	t'eshyn.x	same	one he-is: the emphatic contraction [tri-vote campaign 2026-07-31]
taa.x	taah.n	same	both mean solder/weld, shared gloss
taare.v	tayr.v	same	one 'catch' lexeme: the taare family lists tayr/taar as variants; Cregeen's tayr entry glosses catch [Phase 3 pilot: 10 haare lines unanswerable while split]
taau.a	taaue.n	same	taau/taaue idle adjective, spelling variant
tann.v	tannys.n	distinct	tann abide vs tannys tenant, coincidental form
tann.v	thannee.x	distinct	tann abide vs thannee thin/shoal, unrelated
tannys.n	thannee.x	distinct	tannys tenant vs thannee shoal, unrelated
tasht.v	tashtee.a	same	tashtee is form of tasht treasure/store
tast.v	tastagh.a	same	tastagh is adjectival form of tast heed
tastey.n	tastid.x	unsure	tastey "notice, heed, observation" and tastid "sagacity, attention" are separate printed headwords (distinct -ey/-id derivatives, both s.m., T-31), yet the family apparatus marks e hastid as a variant of e hastey "his intellect, sagacity, heed, notice"; the print does not settle whether they are one lexeme or two. [cross-POS audit 2026-07-30]
thollee.x	toallee.a	same	Cregeen lists toallee/thollee as one entry
thoo.v	thooee.a	same	thooee is form of thoo thatch verb
tilg.v	tilgee.a	same	tilgee is inflected form of tilg cast
toig.x	toigg.v	same	toig/toigg spelling variant, understand
toiggalagh.a	toiggaltagh.x	unsure	toiggaltagh is printed only as a bare pos-less variant of toiggalagh between the s. m. entry "a person that understands" (= toiggalagh.n) and the comparative s'toiggaltagh a. "how knowing"; the print never says whether the variant names the person-noun or the adjective (the id's comp/sup forms s'toiggaltagh/s'toiggaltee suggest the adjective toiggalagh.a). [cross-POS audit 2026-07-30] [id rekeyed to the regenerated table 2026-07-31]
torch.v	torchagh.n	same	torçh/torçhagh torment verb and noun
torch.v	torchagh.v	same	torçh/torçhagh torment verb and verbal noun
tost.a	tostagh.x	same	Cregeen single entry tost/tostagh, silent
towl.n	tuill.a	same	Cregeen: towl hole, pl. tuill
towl.n	tuill.a	same	Cregeen: towl hole, pl. tuill [id rekeyed to the regenerated table 2026-07-31]
traa.n	traagh.n	distinct	traa time vs traagh hay, shared plural only
traie.v	traih.x	same	shore/ebb, one traie/traih word family
tranlaas.v	tranlaasagh.a	same	tranlaasagh adjectival form of tranlaas
tranlaas.v	tranlaasagh.n	same	tranlaasagh noun form of tranlaas tyrannize
treisht.v	treishteil.v	same	treishteil verbal noun of treisht trust [id rekeyed to the regenerated table 2026-07-31]
troailt.v	troailtagh.n	same	troailtagh is traveller, agent of troailt
troailt.v	troailtys.n	same	troailtys journey, verbal noun of troailt
troo.v	trooagh.a	same	trooagh adjectival form of troo envy
tuitt.v	tuittym.v	same	tuittym is verbal noun of tuitt fall
tuitt.v	tuittym.x	same	tuittym is verbal noun of tuitt fall
tushtey.n	ushtey.n	distinct	tushtey knowledge vs ushtey water, unrelated
ushtaghey.x	ushtee.x	same	both mean to water/irrigate, same verb
y.x	yn.x	distinct	vocative particle O vs definite article the
yarr.v	yiarr.v	distinct	yarr would-say vs yiarr did-cut, different verbs
yeeast.v	yeeastee.a	same	yeeastee is form of yeeast fish verb
yllagh.n	yllee.x	same	yllagh/yllee one cry-out verb family
yllagh.v	yllee.x	same	yllagh/yllee one cry-out verb family
ymmilt.v	ymmylt.n	same	ymmilt/ymmylt spelling variant, tumble
ymmilt.v	ymmylt.x	same	ymmilt/ymmylt spelling variant, tumble
yndyr.v	yndyragh.n	same	yndyragh grazier, agent noun of yndyr
yns.v	ynsagh.n	same	ynsagh is verbal noun of yns learn
yns.v	ynsee.a	same	ynsee is adjectival form of yns learn
aaghyn.n	aae.n	same	one ford-plural: the Bible spells aaghyn where the book prints aaeghyn [dictionary QA 2026-08-02]
